u,v,risk_score_pred
3823124454,3823124456,9.064286e-05
3823124456,3823124757,3.626933e-05
3823124456,3823124454,9.098235e-05
3823124456,3823124449,4.3370863e-05
3823124757,3823124456,4.0170336e-05
3823124757,3823124760,4.4477703e-05
3823124757,3823124758,4.009982e-05
3823124758,3823124757,3.9887982e-05
3823124760,3823124454,5.6370594e-05
3823124760,3823124757,4.414488e-05
3823124760,3823124431,6.57274e-05
3823124761,3823124449,4.012035e-05
3823124761,4585886016,3.9006478e-05
3823124761,3823124765,8.120437e-05
3823124765,3823124431,5.1303457e-05
3823124765,3823124775,4.6759236e-05
3823124765,3823124761,0.000107531545
3823124766,3823124448,4.2245476e-05
3823124770,3823124775,4.466338e-05
3823124770,3823124424,7.184723e-05
3823124770,4585886016,7.367756e-05
3823124775,3823124765,4.7473946e-05
3823124775,3823124770,4.4796794e-05
3823124775,3823124777,4.9113332e-05
3823124777,3823124779,8.396926e-05
3823124777,3823124775,4.7996153e-05
3823124777,3823124780,0.00010292966
3823124777,3823124812,8.909506e-05
3823124779,3823124789,5.9547594e-05
3823124779,3823124777,8.410054e-05
3823124779,3823124784,6.0256556e-05
3823124780,3823124784,4.6332592e-05
3823124780,3823124432,4.9470036e-05
3823124780,3823124777,0.00010157628
3823124784,3823124438,4.637402e-05
3823124784,3823124780,4.6718334e-05
3823124784,3823124779,5.8778733e-05
3823124789,3823124820,5.7583984e-05
3823124789,3823124779,5.913723e-05
3823124789,3823124440,0.00010571657
3823124793,3823124443,9.08956e-05
3823124793,3823124800,8.3930274e-05
3823124793,3823124795,0.000109862856
3823124794,3823124795,0.000103668666
3823124794,3823124800,5.823104e-05
3823124794,3822999344,4.8315127e-05
3823124795,3823124794,0.0001028606
3823124795,436849390,0.00010772505
3823124795,3823124793,0.00010780628
3823124800,3823124793,8.174318e-05
3823124800,3822999349,6.159956e-05
3823124800,3823124794,5.6714558e-05
3823124809,3823124967,0.00010008421
3823124812,3823124424,4.892316e-05
3823124812,3823124777,9.080277e-05
3823124812,3823124983,3.8302485e-05
3823124812,3823124981,8.350883e-05
3823124820,436849387,6.602833e-05
3823124820,3823124789,5.880055e-05
3823124820,3823124823,8.6137625e-05
3823124823,436849387,0.000119820725
3823124823,436849386,0.00016054645
3823124823,3823124820,8.611297e-05
3823124825,3823124835,0.0001157724
3823124825,436393673,0.0006213716
3823124825,436393685,0.0006377924
3823124826,3823124841,9.552636e-05
3823124826,3823125236,0.0005108348
3823124826,3823125035,0.00047554547
3823124827,3823125236,0.00048616983
3823124827,3823124845,9.9355886e-05
3823124827,436849346,0.00039356243
3823124830,3823124443,5.830396e-05
3823124830,436393685,0.000106663654
3823124830,3823124835,0.00011744338
3823124835,436849387,7.482922e-05
3823124835,3823124825,0.00011593446
3823124835,3823124830,0.000117388954
3823124835,4585883003,0.00013629532
3823124837,3823125038,0.000101635334
3823124837,4585883003,0.00014640638
3823124837,3823124838,9.991294e-05
3823124838,3823125040,0.000118036056
3823124838,1104187224,0.000144701
3823124838,4585866464,7.970227e-05
3823124838,3823124837,9.798835e-05
3823124841,3823124826,9.5973934e-05
3823124841,3823125047,9.303489e-05
3823124841,4739935495,9.4583185e-05
3823124842,3823125048,8.593077e-05
3823124842,3823125236,0.00010339235
3823124842,3823124845,0.00019004503
3823124842,3823124841,0.00022847283
3823124844,3823124845,0.00017903653
3823124844,3823125050,9.730878e-05
3823124844,4584888197,0.00014329508
3823124844,436849346,0.00014682031
3823124845,3823124844,0.00017502185
3823124845,3823125049,7.217218e-05
3823124845,3823124842,0.00018884125
3823124852,3823125020,5.066678e-05
3823124852,3823124974,9.2586066e-05
3823124852,3823124971,6.549096e-05
3823124856,4585872058,6.13514e-05
3823124856,3823124967,5.1323805e-05
3823124856,3823124424,0.00011353205
3823124856,3823125020,6.556759e-05
3823124957,3823124996,5.0577924e-05
3823124957,4585872058,4.982408e-05
3823124957,3823124958,7.8214165e-05
3823124958,4585872059,4.556424e-05
3823124958,3823125002,4.65289e-05
3823124958,3823124957,7.668367e-05
3823124960,3823125217,7.152519e-05
3823124960,3823124962,7.724267e-05
3823124960,4585866465,4.6174773e-05
3823124962,3823124960,7.6817494e-05
3823124963,3823124964,7.388006e-05
3823124964,3823124965,6.9384136e-05
3823124964,3823124963,7.316378e-05
3823124964,3823124989,5.050903e-05
3823124965,3823124964,6.930881e-05
3823124965,3823124996,5.360103e-05
3823124965,3823124991,4.924148e-05
3823124967,3823124856,4.9737097e-05
3823124967,3823124996,7.028989e-05
3823124967,3823124809,0.00010079387
3823124971,3823124977,4.8109665e-05
3823124971,1133534467,6.1041435e-05
3823124971,3823124852,6.497503e-05
3823124971,3823125025,8.280102e-05
3823124974,3823124983,3.9163293e-05
3823124974,3823124852,9.1902824e-05
3823124974,3823124977,0.000101305384
3823124977,3823124971,4.8432117e-05
3823124977,3823124982,4.938486e-05
3823124977,3823124974,0.0001012765
3823124980,3823124985,4.3833992e-05
3823124980,3823124981,4.1898595e-05
3823124980,436849385,6.8910864e-05
3823124981,3823124984,4.1744286e-05
3823124981,3823124980,3.8897484e-05
3823124981,3823124812,8.137501e-05
3823124982,3823124977,4.9436214e-05
3823124982,3823124984,9.306859e-05
3823124982,3823124985,0.00010820147
3823124983,3823124974,3.940583e-05
3823124983,3823124984,7.429148e-05
3823124983,3823124812,3.8570102e-05
3823124984,3823124982,9.3851275e-05
3823124984,3823124981,4.177879e-05
3823124984,3823124983,7.298962e-05
3823124985,3823124980,4.403434e-05
3823124985,436849384,6.244325e-05
3823124985,3823124982,0.00010818598
3823124988,3823124989,6.4235144e-05
3823124989,3823124964,5.1055937e-05
3823124989,3823124991,7.059266e-05
3823124989,3823124988,6.389732e-05
3823124991,3823124965,4.9276816e-05
3823124991,4585872059,4.801569e-05
3823124991,3823124989,6.9824695e-05
3823124994,4585872059,5.4368626e-05
3823124996,3823124967,7.0402806e-05
3823124996,3823124965,5.2926098e-05
3823124996,3823124957,5.0414343e-05
3823125002,4585866465,4.7426678e-05
3823125002,3823125012,5.401335e-05
3823125002,3823124958,4.6357985e-05
3823125005,3823125235,7.569367e-05
3823125005,3823125008,7.358466e-05
3823125005,3823125012,4.6983394e-05
3823125008,436849379,4.756393e-05
3823125008,3823125005,7.6236494e-05
3823125008,3823125029,9.509896e-05
3823125009,4585866465,8.634542e-05
3823125012,3823125005,4.6473662e-05
3823125012,3823125002,5.413342e-05
3823125012,3823125014,8.163677e-05
3823125012,3823125217,8.0647966e-05
3823125014,3823125021,4.7811165e-05
3823125014,3823125012,8.5369575e-05
3823125014,3823125029,4.790031e-05
3823125015,3823125023,4.8030284e-05
3823125015,3823125020,5.16397e-05
3823125015,4585872060,4.895162e-05
3823125020,3823124852,5.0579685e-05
3823125020,3823125015,5.2306717e-05
3823125020,3823124856,6.534652e-05
3823125021,4585872060,5.0246676e-05
3823125021,3823125014,4.8214424e-05
3823125021,3823125023,6.868089e-05
3823125023,3823125025,5.3076266e-05
3823125023,3823125015,4.7981248e-05
3823125023,3823125021,6.892671e-05
3823125025,436849381,4.8856607e-05
3823125025,3823125023,5.3194522e-05
3823125025,3823124971,8.278694e-05
3823125029,3823125008,9.481064e-05
3823125029,3823125014,4.8335212e-05
3823125029,436849380,0.00010679424
3823125033,436849381,0.00010149736
3823125033,3823125046,6.557416e-05
3823125033,1133534467,0.00012876502
3823125035,4585866464,9.6033815e-05
3823125035,3823124826,0.00047498525
3823125035,1104187224,0.00027043128
3823125038,3823124837,9.748762e-05
3823125038,436849384,0.000103405386
3823125038,436849383,0.00010044255
3823125040,1133534467,0.00011385307
3823125040,3823124838,0.00011819229
3823125040,436849383,0.00010127887
3823125046,4585866464,9.967064e-05
3823125046,3823125033,6.465676e-05
3823125046,3823125159,8.401715e-05
3823125047,436849379,8.430461e-05
3823125047,3823124841,9.548806e-05
3823125047,3823125048,0.00021191374
3823125047,3823125159,8.877199e-05
3823125048,3823124842,8.6545726e-05
3823125048,436849378,0.000113487295
3823125048,3823125047,0.0002089008
3823125048,3823125049,0.00022538706
3823125049,3823125050,0.00021719014
3823125049,3823124845,7.52245e-05
3823125049,436849377,0.000100041136
3823125049,3823125048,0.00022506487
3823125050,1133534464,0.00013650289
3823125050,3823124844,9.911023e-05
3823125050,3823125049,0.00021996295
3823125159,3823125047,8.453618e-05
3823125159,3823125046,8.45969e-05
3823125159,4739935495,7.660073e-05
3823125173,3823125306,0.00015673116
3823125173,3823125305,0.00012722316
3823125173,7738724574,0.00017202982
3823125181,3823125193,0.00010139968
3823125193,3823125239,7.084278e-05
3823125193,3823125217,5.3451924e-05
3823125193,3823125238,0.00015335751
3823125193,3823125181,0.00010070754
3823125217,3823124960,7.715285e-05
3823125217,3823125012,8.0986625e-05
3823125217,3823125193,8.002695e-05
3823125235,3823125005,5.233079e-05
3823125236,3823124827,0.00048287975
3823125236,3823124826,0.00049990875
3823125236,3823124842,0.000101085396
3823125238,436849377,6.826091e-05
3823125238,3823125239,0.00014678991
3823125238,3823125193,0.00015033287
3823125239,436849378,9.761272e-05
3823125239,3823125193,7.51488e-05
3823125239,3823125238,0.00014659307
3823125294,3823125305,8.707209e-05
3823125294,4584888197,0.00012703639
3823125294,3823125295,5.7545818e-05
3823125295,3823125308,0.000121952326
3823125295,3823125312,0.00047380768
3823125295,3823125294,5.8977315e-05
3823125305,3823125294,8.6671374e-05
3823125305,4647199589,4.2131458e-05
3823125305,3823125173,0.00012750775
3823125306,3823125307,0.00011312591
3823125306,3823125173,0.00014983439
3823125306,8460006055,0.000113718255
3823125307,3823125306,0.000115137096
3823125307,11944713925,0.00020172953
3823125308,4647199589,0.000105296596
3823125308,3823125312,0.00012470274
3823125316,4717811248,7.151106e-05
3823125316,7738724583,0.00018077978
3823125316,7738724574,0.00021530536
3823125358,3823345354,0.00017728195
3823125358,436867708,0.00030373584
3823125358,3823125358,0.00015814375
3823125377,3823206738,0.00014458179
3823125377,436867708,0.00033524178
3823125377,3823125380,8.239181e-05
3823125380,3823125377,8.2826184e-05
3823125380,436867708,8.4820516e-05
3823125380,3823125382,7.196919e-05
3823125382,4585783750,4.5302553e-05
3823125382,3823125380,7.095688e-05
3823125382,3823125398,5.9990027e-05
3823125386,3823125399,4.707007e-05
3823125386,3823125390,8.007668e-05
3823125386,4585783750,4.8940565e-05
3823125386,3823125413,4.2951495e-05
3823125390,4585783749,4.558328e-05
3823125390,3823125413,5.6217043e-05
3823125390,3823125386,8.174947e-05
3823125394,3823125399,5.8276662e-05
3823125398,3823125399,5.2834574e-05
3823125398,3823125382,5.922691e-05
3823125398,3823206738,4.5190976e-05
3823125399,3823125394,5.8104222e-05
3823125399,3823125398,5.3289292e-05
3823125399,3823125386,4.768339e-05
3823125413,3823125432,6.735876e-05
3823125413,3823125390,5.5686764e-05
3823125413,3823125386,4.3118634e-05
3823125416,3823125427,0.00011476254
3823125423,3823125427,7.32959e-05
3823125427,3823125432,8.202774e-05
3823125427,3823125416,0.00011388244
3823125427,3823125423,7.13304e-05
3823125432,4585783750,8.4919855e-05
3823125432,3823125427,8.1861894e-05
3823125432,3823125437,0.00018318236
3823125432,3823125413,6.458298e-05
3823125437,11944713935,9.818734e-05
3823125437,3823125432,0.00018490237
3823125437,3823125451,5.414857e-05
3823125448,11944713937,0.00041246283
3823125448,4585783749,0.0006253725
3823125448,3823125451,0.000114902046
3823125451,3823125448,0.000116528914
3823125451,3823125437,5.5638164e-05
3823125451,11944713936,0.00012204493
3823206659,1133534458,0.00054893683
3823206659,11978139841,0.00010081925
3823206665,11944713940,0.000114002745
3823206670,11944712422,9.0904665e-05
3823206670,3823206717,4.82287e-05
3823206670,10203285908,5.0696544e-05
3823206717,3823206752,9.336379e-05
3823206717,10203285908,4.803502e-05
3823206717,3823206670,4.7950456e-05
3823206738,3823125377,0.00014487517
3823206738,4585783749,0.00025410092
3823206738,3823125398,4.5361758e-05
3823206752,3823207104,0.00014941025
3823206752,3823206717,9.279106e-05
3823206752,3823207074,9.560316e-05
3823206892,11944712439,6.0529015e-05
3823206892,11978139848,0.0012564199
3823206945,3823207095,7.155422e-05
3823206945,4585817953,7.924834e-05
3823206945,11944712440,6.838757e-05
3823207074,3823206752,9.692149e-05
3823207094,3823207095,7.667083e-05
3823207095,3823206945,7.073678e-05
3823207095,4585817952,4.429609e-05
3823207095,3823207094,7.690573e-05
3823207099,436867708,7.602798e-05
3823207104,4585817953,6.0517537e-05
3823207104,3823206752,0.00015003183
3823207104,4585817952,0.000102975704
3823207138,4585817952,7.231787e-05
3823207138,3823207272,6.939911e-05
3823207138,11944712438,8.0083235e-05
3823207272,3823207138,6.865629e-05
3823207272,3823207300,6.765569e-05
3823207272,11944712441,0.00011475627
3823207300,3823207303,7.2306255e-05
3823207300,3823207272,4.260063e-05
3823207300,3823207326,6.6015746e-05
3823207300,3823207301,9.862976e-05
3823207301,3823207466,9.261622e-05
3823207301,3823207300,9.980845e-05
3823207301,11978212052,6.824051e-05
3823207303,3823207300,4.250546e-05
3823207303,4585817952,7.5511954e-05
3823207303,3823207485,7.687711e-05
3823207326,3823207300,4.6656147e-05
3823207326,3823207328,5.7745216e-05
3823207326,3823207356,4.9139424e-05
3823207328,3823207326,5.7884954e-05
3823207356,3823207326,4.9162878e-05
3823207466,3823207508,4.989405e-05
3823207466,3823207301,9.464682e-05
3823207466,3823207504,6.967948e-05
3823207485,3823207303,7.617702e-05
3823207485,3823207521,0.000116697745
3823207485,3823207502,6.8486785e-05
3823207492,3823207513,3.6384194e-05
3823207492,11944712443,8.117169e-05
3823207492,11944712442,0.00012465534
3823207502,3823207521,3.88287e-05
3823207502,3823207485,6.132878e-05
3823207502,3823207504,3.378188e-05
3823207504,3823207508,3.8149483e-05
3823207504,3823207502,3.6399822e-05
3823207504,3823207466,0.00010871117
3823207508,3823207504,7.587666e-05
3823207508,3823207466,8.379868e-05
3823207508,3823207521,5.6288914e-05
3823207513,3823207492,3.5509467e-05
3823207521,3823207502,3.8824208e-05
3823207521,3823207485,7.974999e-05
3823207521,3823207508,9.161066e-05
3823207760,3823207769,0.000100305006
3823207760,11944743263,3.6452846e-05
3823207760,3823207779,9.063627e-05
3823207769,3823207760,0.00010110641
3823207769,3823207789,0.00011422188
3823207769,11944743261,0.00013192621
3823207777,3823207779,8.2770915e-05
3823207779,3823207777,8.232134e-05
3823207779,3823207760,9.1268535e-05
3823207779,3823207789,0.00010897587
3823207789,3823207779,0.00010940051
3823207789,3823207769,0.00011314122
3823207789,2288721301,0.00011226528
3823345354,436867711,0.00023001459
3823345354,3823125358,0.00017937779
3823345354,11729817269,8.348527e-05
3823348361,3823348363,3.0178471e-05
3823348362,3823348365,3.6760463e-05
3823348362,3823348368,3.368237e-05
3823348363,3823348365,2.0686652e-05
3823348363,3823348361,3.0381443e-05
3823348363,3823348375,3.983882e-05
3823348365,3823348362,2.593704e-05
3823348365,3823348375,3.2735185e-05
3823348365,3823348363,2.8423021e-05
3823348368,3823348362,3.217551e-05
3823348368,3823348372,3.502419e-05
3823348372,3823348381,3.8568138e-05
3823348372,3823348368,3.347794e-05
3823348372,3823348377,6.076132e-05
3823348375,3823348365,3.1620373e-05
3823348375,3823348381,6.068401e-05
3823348375,3823348363,0.000100452446
3823348376,9689663196,0.00021344003
3823348376,436867711,0.0002677907
3823348376,3823348390,5.975981e-05
3823348377,3823348387,4.404904e-05
3823348377,3823348389,4.3525957e-05
3823348377,3823348372,3.6954076e-05
3823348379,3823348389,4.724612e-05
3823348379,4585902743,6.492156e-05
3823348381,3823348372,7.505281e-05
3823348381,3823348375,3.2613952e-05
3823348381,3823348387,3.8512546e-05
3823348385,3823348389,4.098179e-05
3823348385,3823348400,4.1153355e-05
3823348385,3823348390,6.0791335e-05
3823348387,3823348377,4.385028e-05
3823348387,3823348412,4.0164745e-05
3823348387,3823348381,3.8153707e-05
3823348389,3823348385,4.1335832e-05
3823348389,3823348379,4.642527e-05
3823348389,3823348377,4.3470332e-05
3823348390,3823348402,4.5684035e-05
3823348390,3823348385,7.606252e-05
3823348390,3823348376,5.914693e-05
3823348396,3823348412,5.10558e-05
3823348396,3823348431,0.000109451474
3823348400,3823348385,5.920187e-05
3823348400,3823348408,4.6364188e-05
3823348400,3823348411,5.7142912e-05
3823348402,3823348390,4.610023e-05
3823348402,9689663196,6.623586e-05
3823348402,3823348411,5.172689e-05
3823348408,3823348400,4.637966e-05
3823348408,3823348424,8.012231e-05
3823348408,3823348420,6.0576833e-05
3823348411,3823348402,5.1144998e-05
3823348411,3823348424,5.1979296e-05
3823348411,3823348400,5.7877707e-05
3823348412,3823348387,4.1531228e-05
3823348412,3823348420,4.7350306e-05
3823348412,3823348396,4.9455055e-05
3823348420,3823348408,5.9416554e-05
3823348420,3823348436,7.008197e-05
3823348420,3823348412,4.503848e-05
3823348424,3823348429,0.00010613099
3823348424,3823348408,8.0891055e-05
3823348424,3823348411,5.2196476e-05
3823348429,3823348424,0.000106889296
3823348429,3823348436,0.000100961275
3823348429,436867716,7.068267e-05
3823348431,3823348441,4.7970432e-05
3823348431,3823348396,7.281245e-05
3823348436,3823348420,7.027319e-05
3823348436,3823348429,9.789121e-05
3823348436,3823348441,7.997233e-05
3823348441,3823348431,2.4390814e-05
3823348441,3823348436,8.072294e-05
3823348443,3823348559,4.174168e-05
3823348447,3823348563,0.00011895487
3823348447,436867716,0.0004853832
3823348447,3823348562,5.354872e-05
3823348447,3823348456,9.002018e-05
3823348456,3823348557,4.3870703e-05
3823348456,3823348566,3.0851388e-05
3823348456,3823348447,9.049209e-05
3823348557,3823348558,3.0538708e-05
3823348557,3823348456,4.3200762e-05
3823348557,3823348582,8.8164576e-05
3823348558,3823348559,3.4354285e-05
3823348558,3823348557,3.1545078e-05
3823348558,3823348584,6.294569e-05
3823348559,3823348558,3.5700137e-05
3823348559,3823348584,7.606011e-05
3823348559,3823348443,4.4552307e-05
3823348562,3823348567,3.054007e-05
3823348562,3823348447,5.3882526e-05
3823348562,3823348566,6.3568245e-05
3823348563,3822999311,0.00012597078
3823348563,3823348567,5.487253e-05
3823348563,3823348447,0.00011853751
3823348566,3823348572,3.606249e-05
3823348566,3823348456,3.0393529e-05
3823348566,3823348562,6.31694e-05
3823348567,3823348562,3.108026e-05
3823348567,3823348570,3.0792948e-05
3823348567,3823348563,5.3320877e-05
3823348570,3823348567,3.173973e-05
3823348572,3823348581,4.056339e-05
3823348572,3823348566,6.675592e-05
3823348572,3823348587,5.2099862e-05
3823348574,3822999311,5.15209e-05
3823348581,3823348572,7.563236e-05
3823348581,3823348582,4.225255e-05
3823348581,3823348601,3.6247697e-05
3823348582,3823348557,8.8669534e-05
3823348582,3823348581,4.248631e-05
3823348582,3823348584,3.221415e-05
3823348584,3823348558,5.183592e-05
3823348584,3823348582,3.3573022e-05
3823348584,3823348559,7.1911556e-05
3823348587,3823348588,3.8843096e-05
3823348587,3823348572,5.192149e-05
3823348587,3823348599,3.7828184e-05
3823348588,3823348587,3.8843096e-05
3823348588,3823348596,4.1959902e-05
3823348588,3823348599,4.735036e-05
3823348593,3823348594,2.7307022e-05
3823348594,3823348601,3.5433906e-05
3823348594,3823348593,2.5656087e-05
3823348594,3823348656,9.5455e-05
3823348596,3823348603,4.0474853e-05
3823348596,3823348588,4.1959902e-05
3823348596,3823348614,4.9728664e-05
3823348599,3823348610,4.096713e-05
3823348599,3823348588,3.9727598e-05
3823348599,3823348587,3.775293e-05
3823348601,3823348594,3.4879726e-05
3823348601,3823348581,7.307644e-05
3823348601,3823348611,7.772005e-05
3823348603,3823348596,4.0474853e-05
3823348603,3823348605,4.649377e-05
3823348603,3823348614,3.980924e-05
3823348605,3822999284,9.937534e-05
3823348605,3822999298,0.00011747438
3823348605,3823348603,4.642076e-05
3823348610,3823348611,5.1116407e-05
3823348610,3823348625,4.4451528e-05
3823348610,3823348599,4.112704e-05
3823348611,3823348610,5.1588067e-05
3823348611,3823348629,3.9537423e-05
3823348611,3823348601,7.8230434e-05
3823348614,3823348638,3.8612947e-05
3823348614,3823348596,5.175214e-05
3823348614,3823348603,3.9539853e-05
3823348618,3823348635,2.599181e-05
3823348624,3822999284,9.694762e-05
3823348624,3823348638,6.419626e-05
3823348624,3822999273,0.00010929037
3823348625,3823348634,4.9324954e-05
3823348625,3823348628,4.288698e-05
3823348625,3823348610,4.4318254e-05
3823348628,3823348625,4.4079505e-05
3823348628,3823348629,4.0798976e-05
3823348628,3823348680,5.3544733e-05
3823348629,3823348628,4.074261e-05
3823348629,3823348611,3.7249843e-05
3823348629,3823348667,4.2421383e-05
3823348634,3823348625,4.933557e-05
3823348634,3823348651,4.4113556e-05
3823348634,3823348647,5.403705e-05
3823348634,9702075943,8.393328e-05
3823348635,3823348643,3.851616e-05
3823348635,3823348693,4.8221904e-05
3823348635,3823348618,2.5687017e-05
3823348638,3823348614,3.8500257e-05
3823348638,3823348624,6.29375e-05
3823348638,9702075943,3.7002093e-05
3823348643,3823348635,3.3344615e-05
3823348643,3823348656,3.684446e-05
3823348643,3823348702,5.8925474e-05
3823348647,9702075946,4.2464293e-05
3823348647,3823348634,5.494171e-05
3823348647,3823348651,6.4878295e-05
3823348651,3823348634,4.4290337e-05
3823348651,3823348647,6.574865e-05
3823348651,3823348697,5.106198e-05
3823348655,3823348682,2.3703245e-05
3823348656,3823348667,4.032707e-05
3823348656,3823348643,3.54053e-05
3823348656,4585969175,5.743656e-05
3823348656,3823348594,5.2232892e-05
3823348662,9702075946,7.3692536e-05
3823348662,3822999273,3.6125373e-05
3823348662,3823348698,0.00010037501
3823348662,5293309115,0.00011238302
3823348667,3823348656,3.966561e-05
3823348667,3823348680,4.0339455e-05
3823348667,3823348629,4.40102e-05
3823348667,4585969176,6.072688e-05
3823348680,3823348687,4.1817042e-05
3823348680,3823348667,4.061366e-05
3823348680,4585969177,5.8395653e-05
3823348680,3823348628,5.551663e-05
3823348682,3823348693,2.6534959e-05
3823348682,3823348748,7.473846e-05
3823348682,3823348655,2.4526798e-05
3823348687,4585969178,5.3431824e-05
3823348687,3823348697,4.2103286e-05
3823348687,3823348680,4.203421e-05
3823348693,3823348702,3.5654342e-05
3823348693,3823348682,2.6701153e-05
3823348693,3823348635,3.8862327e-05
3823348697,3823348701,4.328941e-05
3823348697,3823348687,4.1220555e-05
3823348697,3823348725,4.9056507e-05
3823348697,3823348651,5.1104573e-05
3823348698,3823348716,3.232303e-05
3823348698,3823348662,0.00010004847
3823348698,3823348722,7.386907e-05
3823348701,3823348714,6.0884286e-05
3823348701,3823348697,4.3122625e-05
3823348701,3823348716,5.184821e-05
3823348702,4585969175,3.629555e-05
3823348702,3823348693,3.426124e-05
3823348702,3823348643,5.8958158e-05
3823348714,3823348728,4.1121e-05
3823348714,3823348701,4.1323543e-05
3823348714,3823348725,3.7453632e-05
3823348716,3823348722,5.1554314e-05
3823348716,3823348698,3.2407926e-05
3823348716,3823348728,3.2778094e-05
3823348716,3823348701,4.7353464e-05
3823348722,3823348716,3.4066816e-05
3823348722,3823348755,5.2460215e-05
3823348722,3823348698,3.389938e-05
3823348722,5293309113,0.00010395844
3823348725,4585969178,2.6229907e-05
3823348725,3823348697,5.0243518e-05
3823348725,4585938065,3.653814e-05
3823348725,3823348714,3.8735816e-05
3823348728,3823348714,4.2207525e-05
3823348728,3823348716,3.3440512e-05
3823348728,4585938065,6.496424e-05
3823348739,3823348740,2.9483908e-05
3823348740,3823348746,2.8762754e-05
3823348740,3823348739,3.100294e-05
3823348740,3823348782,3.110301e-05
3823348740,3823348748,7.1367256e-05
3823348744,4584770027,9.056627e-05
3823348744,8509859792,7.22249e-05
3823348746,3823348750,3.2199914e-05
3823348746,3823348740,2.5131798e-05
3823348746,3823348792,3.3237353e-05
3823348748,3823348754,3.6293266e-05
3823348748,3823348682,7.16604e-05
3823348748,3823348740,6.747058e-05
3823348750,3823348753,4.970533e-05
3823348750,3823348746,3.3671742e-05
3823348750,3823348801,4.1562886e-05
3823348751,4585969178,3.161251e-05
3823348751,3823348773,2.8596405e-05
3823348751,9699559951,5.368941e-05
3823348753,3823348756,5.3088417e-05
3823348753,3823348750,4.867764e-05
3823348753,3823348793,5.6772387e-05
3823348754,3823348756,4.5736037e-05
3823348754,3823348748,5.1243285e-05
3823348754,4585969175,6.3294676e-05
3823348755,3823348722,5.1585455e-05
3823348755,3823348800,6.735033e-05
3823348755,3823348776,6.75199e-05
3823348756,3823348753,5.0834667e-05
3823348756,3823348754,6.378434e-05
3823348756,3823348763,5.4378117e-05
3823348756,3823348787,5.5432738e-05
3823348763,3823348788,5.907606e-05
3823348763,4585969176,5.729205e-05
3823348763,3823348768,0.000114701084
3823348763,3823348756,0.00011207736
3823348768,3823348773,7.8217585e-05
3823348768,4585969177,6.359813e-05
3823348768,3823348763,5.6841145e-05
3823348768,3823348805,4.1830794e-05
3823348773,9699560030,3.7638823e-05
3823348773,3823348768,5.8913472e-05
3823348773,3823348751,2.7422151e-05
3823348773,3823348809,3.5378354e-05
3823348776,3823348803,9.954967e-05
3823348776,3823348755,6.45946e-05
3823348778,5293309110,0.00014297766
3823348778,3823348841,5.9364327e-05
3823348778,5293309113,7.427526e-05
3823348781,3823348782,2.8157012e-05
3823348782,3823348781,3.830402e-05
3823348782,3823348740,3.2777632e-05
3823348782,3823348792,2.8356013e-05
3823348787,3823348788,5.704316e-05
3823348787,3823348793,5.4561726e-05
3823348787,3823348756,4.268475e-05
3823348788,3823348763,5.7977566e-05
3823348788,3823348805,3.0225023e-05
3823348788,3823348787,5.6394634e-05
3823348789,9699560030,5.4727498e-05
3823348789,3823348800,4.0010487e-05
3823348789,9699559951,3.9091705e-05
3823348789,9699559930,4.953492e-05
3823348792,3823348746,3.478238e-05
3823348792,3823348801,3.0988034e-05
3823348792,3823348782,4.2749853e-05
3823348793,3823348753,5.6276367e-05
3823348793,3823348787,5.5712007e-05
3823348793,3823348801,2.7202104e-05
3823348798,3823348819,0.00017371333
3823348798,3822999076,0.00016318592
3823348798,4584770027,0.00011755061
3823348800,3823348789,3.991843e-05
3823348800,3823348755,6.7126515e-05
3823348800,9699559929,5.608667e-05
3823348801,3823348750,4.2047293e-05
3823348801,3823348793,3.8136117e-05
3823348801,3823348792,2.3958279e-05
3823348803,3823348944,0.0002731682
3823348803,5293309113,0.00028306688
3823348805,3823348809,3.2763986e-05
3823348805,3823348788,3.9791343e-05
3823348805,3823348768,4.1190015e-05
3823348809,9695067938,3.6011657e-05
3823348809,3823348805,3.266086e-05
3823348809,3823348773,3.5464545e-05
3823348819,414686089,0.0003878146
3823348819,3823348798,0.00017028708
3823348819,3822999102,0.00013108102
3823348829,9695067938,3.8816594e-05
3823348829,9699559929,3.24703e-05
3823348829,3823348831,2.9448669e-05
3823348831,3823348829,3.1014813e-05
3823348831,3823348776,0.0001605801
3823348841,3823348873,7.8566176e-05
3823348841,3823348778,5.90088e-05
3823348841,8509859792,8.384353e-05
3823348859,414686089,0.00023613583
3823348859,436810541,0.00019390053
3823348859,4585973275,7.010331e-05
3823348871,3823348884,6.403458e-05
3823348871,3823348873,5.6495242e-05
3823348871,4585973275,0.00010190656
3823348873,3823348871,5.6115536e-05
3823348873,4584766738,5.80604e-05
3823348873,3823348841,8.2550156e-05
3823348880,3823348881,4.8355843e-05
3823348880,436810541,7.4801115e-05
3823348880,4584770029,7.197052e-05
3823348880,4585973275,6.4638865e-05
3823348881,3823348882,4.463229e-05
3823348881,3823348880,4.8628917e-05
3823348882,3823348884,4.425145e-05
3823348882,3823348881,4.4190787e-05
3823348884,3823348871,6.2844396e-05
3823348884,3823348885,4.4815657e-05
3823348884,3823348882,4.4496835e-05
3823348885,3823348937,6.9475434e-05
3823348885,4584766738,4.1034684e-05
3823348885,3823348884,4.399449e-05
3823348894,3823348916,3.6081485e-05
3823348894,4584766739,3.8076196e-05
