u,v,highway,oneway,length,bridge,tunnel,avg_height,avg_slope,lanes,width,up_lanes,down_lanes,surface
387154951,2721321961,residential,0,111.47314516697696,0,0,9.09000015,0.3268425825220437,3,3.0,2,1,asphalt
387154951,2374750064,residential,0,104.91574382075989,0,0,9.09000015,0.3268425825220437,2,2.0,1,1,asphalt
387154952,2374750079,residential,0,21.818406389950685,0,0,9.85000038,0.1039027055665376,2,2.0,1,1,asphalt
387154952,2374750051,residential,0,93.77421527821848,0,0,9.64000034,0.0863239844441637,2,2.0,1,1,asphalt
387154952,2374750057,residential,0,106.9782915364652,0,0,9.85000038,0.1039027055665376,2,2.0,1,1,asphalt
387154953,2374750077,residential,1,51.641770175404126,0,0,9.76999998,0.1244184647244093,1,2.0,1,0,asphalt
387154953,2374750079,residential,0,107.98714174269918,0,0,9.98000002,0.1419971858467832,2,2.0,1,1,asphalt
387154953,2329649060,residential,0,121.95107754721856,0,0,9.89999962,0.162512945004655,5,4.0,3,2,asphalt
414683348,8460119046,secondary,0,46.75457857716005,0,0,14.5,0.5688487144784483,4,3.0,2,2,asphalt
414683348,11707452269,primary,1,92.08268960634656,0,0,14.849999905,4.358443713716697,1,3.0,1,0,asphalt
414683348,7281578349,secondary,0,12.060031634213171,0,0,14.5,0.5688487144784483,7,4.0,4,3,asphalt
414685214,2739029763,secondary,0,60.33726040534246,0,0,12.84000015,0.5897128897450272,4,3.0,2,2,paving_stones
414685214,436874429,secondary,0,43.820692248956746,0,0,12.39000034,0.0074846126814065,5,4.0,3,2,paving_stones
414685214,436874438,secondary,0,217.5295213634766,0,0,12.65500021,0.065258782018389,4,3.0,2,2,asphalt
414685214,8463187835,secondary,0,44.04032576559292,0,0,12.39000034,0.0074846126814065,4,3.0,2,2,asphalt
414685225,3867929892,secondary,0,42.28335784198127,0,0,12.26000023,0.7100077950525546,5,4.0,3,2,asphalt
414685225,3431071797,secondary,0,57.5195388661473,0,0,12.26000023,0.7100077950525546,5,4.0,3,2,asphalt
414685225,4591208014,secondary,0,65.91766258093742,0,0,12.26000023,0.7100077950525546,5,4.0,3,2,asphalt
414685225,3868066575,secondary,0,51.12073684204698,0,0,12.26000023,0.7100077950525546,5,4.0,3,2,asphalt
414685256,8477568358,tertiary,0,25.6193768348645,0,0,13.02000046,0.2623013719155282,1,1.0,1,0,asphalt
414685256,8477568355,secondary,0,10.960025348102262,0,0,13.02000046,0.2623013719155282,1,1.0,1,0,asphalt
414685256,8477574118,secondary,0,25.06637735004099,0,0,13.02000046,0.2623013719155282,2,2.0,1,1,asphalt
414685337,2724377708,primary,0,88.4272903347767,0,0,9.485000135,0.1283502493933754,3,3.0,2,1,asphalt
414685337,2721262777,primary,0,44.14779846690722,0,0,10.06000042,0.1214814266889115,3,3.0,2,1,asphalt
414685337,3500755195,tertiary,0,54.32037868169017,0,0,10.2050004,0.3349002541308772,3,3.0,2,1,asphalt
414685337,355798268,tertiary,0,71.1299744587267,0,0,9.575000285,0.2241620046054775,6,4.0,3,3,asphalt
414685342,6271015626,tertiary,0,117.49868260326784,0,0,11.614999775,4.953824222250889,3,3.0,2,1,asphalt
414685342,3317861462,residential,0,44.92159024586191,0,0,13.60999966,2.470588791471977,3,3.0,2,1,asphalt
414685342,3317861162,tertiary,0,62.47700516620321,0,0,11.914999965,1.2515384298862564,3,3.0,2,1,asphalt
414685342,3464948596,secondary,0,38.73051331776102,0,0,13.60999966,2.470588791471977,3,3.0,2,1,asphalt
414685882,2532420363,secondary,0,31.231256912151505,0,0,17.64999962,14.76884563752066,2,2.0,2,0,asphalt
414685882,2532403755,secondary,0,88.61585076122294,1,0,15.764999865,9.4330145213382,4,3.0,2,2,asphalt
414685926,2881092583,secondary,0,268.02211707737195,0,0,14.815000535,2.327946372466579,4,3.0,2,2,asphalt
414685926,5587181200,primary,0,707.9992464771607,0,0,14.82000065,0.3891254188833228,6,4.0,3,3,asphalt
414685926,414685930,primary,0,191.1596353529617,0,0,13.400000095,0.4925656741852691,7,4.0,4,3,asphalt
414685930,436776235,secondary,0,262.9431014067335,0,0,15.98000002,0.949621004314404,4,3.0,2,2,asphalt
414685930,414685926,primary,0,191.1596353529617,0,0,13.400000095,0.4925656741852691,7,4.0,4,3,asphalt
414685930,414685968,primary,0,615.5243785506811,0,0,13.38499975,1.131116519818232,4,3.0,2,2,asphalt
414685968,2881102882,residential,0,498.1930306080347,0,0,13.11499977,3.1838127573958444,2,2.0,1,1,asphalt
414685968,414685930,primary,0,615.524378550681,0,0,13.38499975,1.131116519818232,4,3.0,2,2,asphalt
414685968,436830190,tertiary,0,156.73460121370104,1,0,12.139999865,1.616531718263609,6,4.0,3,3,asphalt
414685975,4630968172,secondary,0,92.16106472514367,0,0,14.059999945,0.5730485949594704,7,4.0,4,3,asphalt
414685975,2605603672,secondary,0,298.7338456848244,0,0,13.235000135,0.3346464986526028,4,3.0,2,2,asphalt
414685975,1104187225,secondary,0,194.5264302507152,0,0,14.139999865,1.1561869392860673,8,4.0,4,4,asphalt
414685975,2605603669,secondary,0,342.74521170596955,0,0,13.295000075,0.4986666673990426,2,2.0,1,1,asphalt
436393603,436393611,secondary,0,378.20091922604354,0,0,11.349999905,14.644884612612833,6,4.0,3,3,asphalt
436393603,5102323468,secondary,1,56.96882885798205,1,0,15.03999996,11.23175691218816,1,1.0,1,0,asphalt
436393611,436393613,secondary,0,45.58998432681379,0,0,7.65999985,18.0580123130375,1,1.0,1,0,asphalt
436393611,436393603,secondary,0,378.20091922604354,0,0,11.349999905,14.644884612612833,6,4.0,3,3,asphalt
436393613,3849174320,primary,0,86.6986055096966,1,0,7.664999965,15.539009614554576,1,1.0,1,0,asphalt
436393613,436393615,primary,0,75.83000084533722,0,0,11.61499977,11.413945928845646,10,5.0,5,5,asphalt
436393613,436393611,secondary,0,45.58998432681379,0,0,7.65999985,18.0580123130375,1,1.0,1,0,asphalt
436393615,436393613,primary,0,75.83000084533722,0,0,11.61499977,11.413945928845646,10,5.0,5,5,asphalt
436393615,5587181199,primary,0,373.0921348642751,0,1,15.86499977,2.6378518385398566,10,5.0,5,5,asphalt
436393615,436393611,secondary_link,1,93.9412673273506,0,0,11.61499977,11.413945928845646,1,5.0,1,0,asphalt
436689758,5168879192,primary,1,169.82016835815355,1,0,19.244999885,10.135688422562035,1,3.0,1,0,asphalt
436689812,3991035411,residential,0,16.58761158448031,0,0,14.28999996,0.9122239868956492,8,4.0,4,4,asphalt
436689812,2451940665,residential,0,58.65802808913262,0,0,14.28999996,0.9122239868956492,2,2.0,1,1,asphalt
436689812,3242365290,primary,1,71.83345059080418,0,0,14.28999996,0.9122239868956492,1,2.0,1,0,asphalt
436718632,2753700671,trunk_link,0,54.7566333279411,1,0,14.17500019,6.365641721319799,2,2.0,2,0,asphalt
436718644,11688752946,secondary,0,2.6560469343798587,0,0,17.88999939,0.6537366003117072,6,4.0,3,3,asphalt
436718644,11688752947,primary,1,12.953913458834004,0,0,17.88999939,0.6537366003117072,1,4.0,1,0,asphalt
