gu,osmid,x,y
은평구,3822999311,126.9082562,37.5944875
은평구,3822999319,126.9129202,37.5923475
은평구,3822999322,126.9138697,37.5921329
은평구,3822999325,126.9134957,37.5921934
은평구,3822999328,126.9139305,37.5923827
은평구,3822999343,126.9116648,37.5893174
은평구,3822999344,126.9115969,37.5889832
은평구,3822999349,126.9113993,37.5882909
은평구,3822999350,126.911945,37.5919262
은평구,3822999355,126.9137258,37.5915925
은평구,3822999558,126.9129976,37.5917329
은평구,3822999559,126.9128464,37.5912192
은평구,3822999560,126.9127154,37.5907655
은평구,3822999562,126.9126168,37.5903673
은평구,3822999563,126.9120641,37.5907748
은평구,3822999564,126.9126473,37.5905874
은평구,3822999595,126.9056366,37.5907256
은평구,3822999614,126.9074861,37.5904831
은평구,3822999618,126.9082452,37.5913779
은평구,3822999634,126.9088382,37.5904283
은평구,3822999635,126.9091121,37.5910739
은평구,3822999640,126.9089505,37.5906275
은평구,3822999647,126.9094616,37.5909018
은평구,3822999649,126.9092162,37.590378
은평구,3822999656,126.910675,37.5904664
은평구,3822999768,126.9109866,37.5904423
은평구,3822999773,126.9105329,37.5895208
은평구,3822999778,126.9108589,37.5899735
은평구,3822999779,126.9109664,37.5899159
은평구,3822999780,126.9117302,37.5894602
은평구,3822999782,126.9117863,37.5895837
은평구,3822999786,126.911704,37.5894007
은평구,3822999791,126.912162,37.5893091
은평구,3822999792,126.9120109,37.5888986
은평구,3822999801,126.9123596,37.590361
은평구,3822999803,126.9119333,37.5893494
은평구,3822999806,126.9133168,37.5900065
은평구,3822999808,126.912735,37.5895652
은평구,3822999810,126.9126557,37.5892493
은평구,3822999811,126.9121838,37.5899319
은평구,3822999812,126.9127807,37.5897911
은평구,3822999814,126.9123397,37.5892858
은평구,3823124424,126.9084951,37.5873771
은평구,3823124431,126.9096941,37.5882302
은평구,3823124432,126.9099999,37.5883322
은평구,3823124433,126.9097692,37.5886659
은평구,3823124438,126.9107831,37.5882684
은평구,3823124440,126.911231,37.5882918
은평구,3823124443,126.9118794,37.5879926
은평구,3823124448,126.9081921,37.5884363
은평구,3823124449,126.9083798,37.5886127
은평구,3823124454,126.909973,37.588906
은평구,3823124456,126.9087479,37.5888602
은평구,3823124757,126.9089431,37.5885638
은평구,3823124758,126.9087339,37.5886297
은평구,3823124760,126.9093809,37.5887093
은평구,3823124761,126.9086185,37.588464
은평구,3823124765,126.9093867,37.5880746
은평구,3823124766,126.9080687,37.5885192
은평구,3823124770,126.9090231,37.5878241
은평구,3823124775,126.9092171,37.5879617
은평구,3823124777,126.9095037,37.5877817
은평구,3823124779,126.9102681,37.5878263
은평구,3823124780,126.9101995,37.5882439
은평구,3823124784,126.9104936,37.5882077
은평구,3823124789,126.9106575,37.5876208
은평구,3823124793,126.9120017,37.5881433
은평구,3823124794,126.9115944,37.5888564
은평구,3823124795,126.9122669,37.5884629
은평구,3823124800,126.911487,37.5884786
은평구,3823124809,126.9077575,37.5873354
은평구,3823124812,126.9089672,37.5871334
은평구,3823124820,126.9108984,37.5874937
은평구,3823124823,126.9110257,37.5870165
은평구,3823124825,126.9124085,37.5866935
은평구,3823124826,126.9090557,37.5833585
은평구,3823124827,126.9070012,37.5813987
은평구,3823124830,126.9122446,37.587799
은평구,3823124835,126.9117376,37.587041
은평구,3823124837,126.9102089,37.5854073
은평구,3823124838,126.9097092,37.5849473
은평구,3823124841,126.90845,37.5837494
은평구,3823124842,126.9073205,37.5826809
은평구,3823124844,126.9053759,37.5808066
은평구,3823124845,126.9064058,37.5817715
은평구,3823124852,126.9079946,37.5860062
은평구,3823124856,126.9074045,37.5863123
은평구,3823124957,126.9069056,37.585917
은평구,3823124958,126.9063423,37.5854494
은평구,3823124960,126.9057469,37.5849903
은평구,3823124962,126.9051192,37.5846459
은평구,3823124963,126.9055162,37.587171
은평구,3823124964,126.905999,37.5866056
은평구,3823124965,126.9065086,37.5860998
은평구,3823124967,126.9070768,37.5865565
은평구,3823124971,126.9085352,37.5858392
은평구,3823124974,126.90859,37.5866805
은평구,3823124977,126.9087357,37.5860712
은평구,3823124980,126.9098585,37.5865314
은평구,3823124981,126.9096264,37.5866941
은평구,3823124982,126.9088563,37.5859899
은평구,3823124983,126.9088113,37.5869375
은평구,3823124984,126.9094306,37.586515
은평구,3823124985,126.9096719,37.5863657
은평구,3823124988,126.9053498,37.5869141
은평구,3823124989,126.9057403,37.5864568
은평구,3823124991,126.9062827,37.5859135
은평구,3823124994,126.9057012,37.5860717
은평구,3823124996,126.9065921,37.5861669
은평구,3823125002,126.9061058,37.5852459
은평구,3823125005,126.9066689,37.584851
은평구,3823125008,126.90722,37.5845209
은평구,3823125009,126.9051458,37.5855146
은평구,3823125012,126.9065374,37.5849759
은평구,3823125014,126.9072286,37.5853358
은평구,3823125015,126.9078361,37.5856762
은평구,3823125020,126.9079333,37.5860295
은평구,3823125021,126.9074109,37.5855139
은평구,3823125023,126.9079708,37.5855363
은평구,3823125025,126.9080119,37.5854935
은평구,3823125029,126.9073279,37.5851191
은평구,3823125033,126.9083076,37.5852899
은평구,3823125035,126.9098962,37.584134
은평구,3823125038,126.9096445,37.5858362
은평구,3823125040,126.9092891,37.5852585
은평구,3823125046,126.9087056,37.5849758
은평구,3823125047,126.9078851,37.5841017
은평구,3823125048,126.9068685,37.5829735
은평구,3823125049,126.905992,37.5820416
은평구,3823125050,126.9050636,37.5810199
은평구,3823125159,126.9082932,37.5845301
은평구,3823125173,126.9020829,37.579597
은평구,3823125181,126.9027176,37.5849776
은평구,3823125193,126.905752,37.5841748
은평구,3823125217,126.9060095,37.5844536
은평구,3823125235,126.9065888,37.5846781
은평구,3823125236,126.907962,37.5822918
은평구,3823125238,126.9050088,37.5826374
은평구,3823125239,126.9060448,37.5837624
은평구,3823125294,126.9036136,37.5791482
은평구,3823125295,126.9041398,37.5788013
은평구,3823125301,126.9017286,37.5781277
은평구,3823125305,126.9031411,37.5786801
은평구,3823125306,126.901475,37.5791983
은평구,3823125307,126.9025097,37.5782902
은평구,3823125308,126.9033712,37.578535
은평구,3823125312,126.9033698,37.5780504
은평구,3823125316,126.9002247,37.5823341
은평구,3823125358,126.9011782,37.5867491
은평구,3823125377,126.8984766,37.5846647
은평구,3823125380,126.8992231,37.5848376
은평구,3823125382,126.898893,37.584341
은평구,3823125386,126.8984531,37.5840965
은평구,3823125390,126.8977691,37.5839647
은평구,3823125394,126.8985738,37.5842666
은평구,3823125398,126.8984491,37.5843054
은평구,3823125399,126.89852,37.5842833
은평구,3823125413,126.8982827,37.583834
은평구,3823125416,126.9001455,37.5827882
은평구,3823125423,126.8997633,37.583087
은평구,3823125427,126.8992428,37.5831248
은평구,3823125432,126.8988044,37.5835651
은평구,3823125437,126.896874,37.5819944
은평구,3823125448,126.8960017,37.5827023
은평구,3823125451,126.896745,37.5820645
은평구,3823206659,126.8945301,37.5826502
은평구,3823206665,126.8955614,37.583071
은평구,3823206670,126.8942354,37.5837535
은평구,3823206717,126.8942504,37.5838787
은평구,3823206738,126.8981441,37.5844138
은평구,3823206752,126.8936767,37.5847118
은평구,3823206892,126.8892759,37.5851966
은평구,3823206945,126.8894046,37.5856051
은평구,3823207074,126.8951575,37.5857495
은평구,3823207094,126.8901338,37.5858744
은평구,3823207095,126.8893943,37.5858796
은평구,3823207099,126.8989052,37.5858942
은평구,3823207104,126.8903931,37.585921
은평구,3823207138,126.8889579,37.5861313
은평구,3823207272,126.888958,37.5863815
은평구,3823207300,126.8889496,37.5866274
은평구,3823207301,126.8881832,37.5866334
은평구,3823207303,126.8893592,37.5866359
은평구,3823207326,126.8889411,37.5868768
은평구,3823207328,126.8883983,37.5868852
은평구,3823207356,126.8890635,37.5870743
은평구,3823207466,126.8881075,37.5872042
은평구,3823207485,126.8895661,37.5873839
은평구,3823207492,126.8875642,37.5874575
은평구,3823207502,126.8886639,37.5875573
은평구,3823207504,126.8883664,37.587577
은평구,3823207508,126.8882525,37.5876458
은평구,3823207513,126.887712,37.5876868
은평구,3823207521,126.8887193,37.5878374
은평구,3823207760,126.8844896,37.5897468
은평구,3823207769,126.8859248,37.5897975
은평구,3823207777,126.8853786,37.590258
은평구,3823207779,126.8848127,37.5904446
은평구,3823207789,126.8854553,37.5910622
은평구,3823345354,126.904602,37.590241
은평구,3823348361,126.9027667,37.5909852
은평구,3823348362,126.9033085,37.5910113
은평구,3823348363,126.9029418,37.5910362
은평구,3823348365,126.9032559,37.5911287
은평구,3823348368,126.9037565,37.5911698
은평구,3823348372,126.9035051,37.5914052
은평구,3823348375,126.903086,37.5914938
은평구,3823348376,126.9058631,37.5915055
은평구,3823348377,126.9037222,37.5915465
은평구,3823348379,126.9042247,37.5915576
은평구,3823348381,126.9034273,37.5915879
은평구,3823348385,126.9044594,37.591637
은평구,3823348387,126.9036737,37.5916558
은평구,3823348389,126.904179,37.5916608
은평구,3823348390,126.9052257,37.5916675
은평구,3823348396,126.9028538,37.5918515
은평구,3823348400,126.9044274,37.5918928
은평구,3823348402,126.9055666,37.5919326
은평구,3823348408,126.9043135,37.591982
은평구,3823348411,126.9049832,37.5920203
은평구,3823348412,126.9035118,37.5920211
은평구,3823348420,126.9036605,37.5921145
은평구,3823348424,126.9050612,37.5922088
은평구,3823348429,126.9057654,37.5923441
은평구,3823348431,126.9018377,37.5924017
은평구,3823348436,126.9043873,37.5924462
은평구,3823348441,126.901996,37.5926742
은평구,3823348443,126.905721,37.5936321
은평구,3823348447,126.9079658,37.59391
은평구,3823348456,126.9062311,37.5941724
은평구,3823348557,126.9059642,37.5941548
은평구,3823348558,126.9057235,37.5941563
은평구,3823348559,126.9056343,37.5941584
은평구,3823348562,126.9071673,37.5941596
은평구,3823348563,126.908108,37.5941932
은평구,3823348566,126.9062441,37.5944458
은평구,3823348567,126.9073345,37.5944642
은평구,3823348570,126.9068629,37.594635
은평구,3823348572,126.9061747,37.5946992
은평구,3823348574,126.9076526,37.5947041
은평구,3823348581,126.9061134,37.5948422
은평구,3823348582,126.9059822,37.5948425
은평구,3823348584,126.905727,37.594843
은평구,3823348587,126.9068451,37.5948852
은평구,3823348588,126.9070749,37.5949436
은평구,3823348593,126.9054394,37.5949691
은평구,3823348594,126.9057678,37.595028
은평구,3823348596,126.9075685,37.5950313
은평구,3823348599,126.9067141,37.5950642
은평구,3823348601,126.9059598,37.5950918
은평구,3823348603,126.9080235,37.5951616
은평구,3823348605,126.9085921,37.5951681
은평구,3823348610,126.906598,37.5952406
은평구,3823348611,126.9059168,37.5952599
은평구,3823348614,126.9079872,37.5953139
은평구,3823348618,126.9047718,37.5953394
은평구,3823348624,126.9087049,37.5954074
은평구,3823348625,126.9066098,37.5954302
은평구,3823348628,126.9062206,37.5954408
은평구,3823348629,126.905899,37.5954482
은평구,3823348634,126.906693,37.5954695
은평구,3823348635,126.9051361,37.5954865
은평구,3823348638,126.9079437,37.5954642
은평구,3823348643,126.9052851,37.595553
은평구,3823348647,126.9073086,37.5956016
은평구,3823348651,126.9066583,37.595639
은평구,3823348655,126.9046131,37.5956248
은평구,3823348656,126.9056119,37.5957045
은평구,3823348662,126.9085131,37.595777
은평구,3823348667,126.905903,37.5958384
은평구,3823348680,126.9061626,37.5959322
은평구,3823348682,126.9044436,37.5959828
은평구,3823348687,126.9063664,37.5960153
은평구,3823348693,126.9046987,37.5960836
은평구,3823348697,126.9066054,37.5961056
은평구,3823348698,126.9074706,37.5961483
은평구,3823348701,126.9067915,37.5961754
은평구,3823348702,126.9049239,37.5961778
은평구,3823348714,126.9066439,37.5963783
은평구,3823348716,126.9073422,37.5964008
은평구,3823348722,126.9075368,37.5964788
은평구,3823348725,126.9062961,37.5965703
은평구,3823348728,126.9070704,37.5965479
은평구,3823348739,126.9035297,37.5966914
은평구,3823348740,126.9036745,37.5967104
은평구,3823348744,126.9085911,37.5967216
은평구,3823348746,126.9039376,37.5967627
은평구,3823348748,126.9046206,37.5968072
은평구,3823348750,126.9042193,37.5968119
은평구,3823348751,126.9057035,37.5968515
은평구,3823348753,126.9045329,37.5968724
은평구,3823348754,126.9047398,37.5968747
은평구,3823348755,126.9071616,37.5968797
은평구,3823348756,126.9047591,37.5969105
은평구,3823348763,126.9050102,37.5969476
은평구,3823348768,126.9053041,37.5969858
은평구,3823348773,126.9055441,37.5970427
은평구,3823348776,126.907482,37.5971151
은평구,3823348778,126.9078019,37.5971229
은평구,3823348781,126.9034595,37.5971736
은평구,3823348782,126.9035412,37.5971793
은평구,3823348787,126.904721,37.5972007
은평구,3823348788,126.9049193,37.5972094
은평구,3823348789,126.906239,37.5972039
은평구,3823348792,126.9038112,37.5972284
은평구,3823348793,126.904428,37.5972354
은평구,3823348798,126.9098054,37.5972695
은평구,3823348800,126.9064153,37.5972403
은평구,3823348801,126.9041053,37.5972518
은평구,3823348803,126.9077507,37.5970517
은평구,3823348805,126.9051739,37.5973212
은평구,3823348809,126.905377,37.5974519
은평구,3823348819,126.9099327,37.5974661
은평구,3823348829,126.905786,37.5976719
은평구,3823348831,126.9061361,37.5977346
은평구,3823348841,126.9078042,37.5977844
은평구,3823348859,126.91016,37.5985394
은평구,3823348871,126.9083254,37.5988229
은평구,3823348873,126.9077071,37.5988457
은평구,3823348880,126.9095281,37.5993168
은평구,3823348881,126.9090319,37.599331
은평구,3823348882,126.9087356,37.5993395
은평구,3823348884,126.9083374,37.5993509
은평구,3823348885,126.9081584,37.599356
은평구,3823348894,126.9072498,37.5994795
은평구,3823348897,126.9064287,37.5995044
은평구,3823348899,126.9051787,37.5995068
은평구,3823348900,126.9053953,37.599507
은평구,3823348912,126.9064263,37.5996512
은평구,3823348916,126.9072855,37.5996665
은평구,3823348919,126.909852,37.5997049
은평구,3823348928,126.9070614,37.5998406
은평구,3823348934,126.9084053,37.5999448
은평구,3823348935,126.9102546,37.5999488
은평구,3823348937,126.9081789,37.5999522
은평구,3823348938,126.9095609,37.5999631
은평구,3823348939,126.9077927,37.5999649
은평구,3823348943,126.9064411,37.5999959
은평구,3823348944,126.9048937,37.599802
은평구,3823348950,126.9095721,37.6001843
은평구,3823348959,126.9078018,37.6003167
은평구,3823348967,126.9095879,37.6004977
은평구,3823348968,126.9054779,37.6005037
은평구,3823348969,126.9089456,37.6005148
은평구,3823348970,126.9088015,37.6005186
은평구,3823348971,126.9084192,37.6005287
은평구,3823348976,126.9069567,37.6005716
은평구,3823348981,126.9056734,37.6006226
은평구,3823348982,126.9054989,37.6006298
은평구,3823348984,126.9049485,37.6006484
은평구,3823348990,126.9073475,37.6006957
은평구,3823348994,126.9073509,37.6008064
은평구,3823348996,126.9056636,37.6008361
은평구,3823349004,126.9088194,37.6010102
은평구,3823349005,126.9049436,37.6010194
은평구,3823349006,126.9084213,37.6010213
은평구,3823349008,126.9078358,37.6010377
은평구,3823349011,126.9073582,37.6010474
은평구,3823349012,126.9103054,37.601072
은평구,3823349014,126.9096124,37.6010987
은평구,3823349022,126.9065173,37.6012349
은평구,3823349023,126.9049624,37.6012581
은평구,3823349033,126.9096279,37.6014784
은평구,3823349035,126.9091131,37.6014954
은평구,3823349037,126.9087736,37.6015067
은평구,3823349040,126.9049655,37.6015158
은평구,3823349042,126.9079016,37.6015633
은평구,3823349045,126.9057611,37.6016222
은평구,3823349055,126.9096502,37.6020244
은평구,3823349056,126.9091508,37.6020378
은평구,3823349057,126.9090282,37.6020411
은평구,3823349058,126.90884,37.6020461
은평구,3823349065,126.9050253,37.6023571
은평구,3823349068,126.9090428,37.6024073
은평구,3823349069,126.9096701,37.602422
은평구,3823349073,126.909079,37.602724
은평구,3823349074,126.9084856,37.6027305
은평구,3823349091,126.9097155,37.6033258
은평구,3823349096,126.9090667,37.603469
은평구,3823349107,126.9097259,37.6035829
은평구,3823349110,126.9095565,37.6036591
은평구,3823349113,126.9090704,37.6038777
은평구,3823349117,126.9083929,37.6041825
은평구,3823349126,126.9078659,37.6044195
은평구,3823349145,126.9069664,37.6047437
은평구,3823349157,126.9101638,37.6048819
은평구,3823349161,126.9097867,37.6048987
은평구,3823349162,126.9091166,37.6049282
은평구,3823349168,126.9084326,37.6049578
은평구,3823349171,126.9061442,37.6050135
은평구,3823349178,126.9084256,37.605194
은평구,3823349185,126.9046375,37.6052939
은평구,3823349187,126.9091515,37.6053469
은평구,3823349190,126.9083796,37.6054192
은평구,3823349193,126.9074083,37.6054923
은평구,3823349195,126.9087993,37.6055358
은평구,3823349196,126.9030842,37.6055487
은평구,3823349201,126.9083902,37.6058075
은평구,3823349204,126.9075411,37.605828
은평구,3823349208,126.9083998,37.606042
은평구,3823349209,126.9088246,37.6060441
은평구,3823349210,126.909176,37.6060459
은평구,3823349211,126.9073828,37.6060535
은평구,3823349213,126.9097736,37.6060999
은평구,3823349215,126.9095509,37.6061445
은평구,3823349220,126.9097726,37.606277
은평구,3823349222,126.9095666,37.6062833
은평구,3823349223,126.9085185,37.6063088
은평구,3823349224,126.9082003,37.606316
은평구,3823349225,126.907517,37.6063314
은평구,3823349226,126.9091982,37.6063336
은평구,3823349228,126.9085595,37.6063552
은평구,3823349236,126.9082079,37.6067242
은평구,3823349241,126.9087717,37.6068763
은평구,3823349249,126.9099078,37.6072374
은평구,3823349250,126.9107184,37.6072744
은평구,3823349255,126.9104696,37.607568
은평구,3823349256,126.9099562,37.6075831
은평구,3823349258,126.9093077,37.607612
은평구,3823349261,126.9096576,37.6075896
은평구,3823349262,126.9087976,37.6076918
은평구,3823349264,126.9084275,37.6078148
은평구,3823349265,126.908095,37.6079319
은평구,3823349267,126.9077216,37.6080723
은평구,3823349276,126.9070447,37.6081477
은평구,3823349290,126.9100785,37.6084475
은평구,3823349291,126.9097513,37.6084785
은평구,3823349293,126.9094142,37.6085128
은평구,3823349297,126.9089256,37.608517
은평구,3823349304,126.9071006,37.6086215
은평구,3823349306,126.908224,37.6086644
은평구,3823349307,126.9085587,37.6086494
은평구,3823349312,126.9086215,37.608912
은평구,3823349318,126.9070746,37.6090584
은평구,3823349323,126.9079599,37.6091077
은평구,3823349326,126.9079599,37.6091764
은평구,3823349327,126.910367,37.6091856
은평구,3823349328,126.9101772,37.6092063
은평구,3823349333,126.9102126,37.6094837
은평구,3823349363,126.9104114,37.6110353
은평구,3823349370,126.9112886,37.6114037
은평구,3823349379,126.9104677,37.6115918
은평구,3823349382,126.9100549,37.6116901
은평구,3823349386,126.9106631,37.6118762
은평구,3823349392,126.9086749,37.6120199
은평구,3823349397,126.9107293,37.6120983
은평구,3823349398,126.9100376,37.6121281
은평구,3823349403,126.9101854,37.61256
은평구,3823349404,126.9087786,37.6125707
은평구,3823349407,126.9084013,37.6126357
은평구,3823349416,126.9066161,37.6127739
은평구,3823349417,126.9102643,37.6127829
은평구,3823349422,126.9097487,37.6129105
은평구,3823349425,126.9093777,37.6130113
은평구,3823349428,126.9089116,37.6130607
은평구,3823349430,126.9085258,37.6130703
은평구,3823349438,126.9089274,37.6131216
은평구,3823349440,126.9081671,37.6131229
은평구,3823349444,126.9082008,37.613227
은평구,3823349445,126.9087854,37.6132943
은평구,3823349448,126.9090317,37.6133766
은평구,3823349449,126.9075257,37.613387
은평구,3823349451,126.9063104,37.6133898
은평구,3823349452,126.9082533,37.613392
은평구,3823349453,126.9108927,37.6133922
은평구,3823349454,126.9059542,37.6134102
은평구,3823349458,126.9056253,37.6134348
은평구,3823349464,126.9070097,37.6134787
은평구,3823349469,126.9103814,37.6135762
은평구,3823349472,126.9075221,37.6136097
은평구,3823349479,126.9083255,37.6136454
은평구,3823349480,126.9072638,37.6136683
은평구,3823349481,126.9078048,37.6136433
은평구,3823349482,126.9048513,37.6136832
은평구,3823349485,126.905634,37.6137133
은평구,3823349486,126.9065074,37.6137176
은평구,3823349488,126.905967,37.6137257
은평구,3823349493,126.9081282,37.6138236
은평구,3823349496,126.9085173,37.6138533
은평구,3823349506,126.9085047,37.6139745
은평구,3823349511,126.9049262,37.6140095
은평구,3823349514,126.9056017,37.6140249
은평구,3823349516,126.9062301,37.6140288
은평구,3823349517,126.9059423,37.614029
은평구,3823349519,126.9093411,37.6139393
은평구,3823349523,126.9082969,37.6141401
은평구,3823349527,126.9085859,37.6142089
은평구,3823349531,126.9090921,37.614252
은평구,3823349532,126.9083656,37.6142577
은평구,3823349546,126.9059236,37.6144251
은평구,3823349547,126.9062095,37.6144288
은평구,3823349550,126.9071329,37.614506
은평구,3823349555,126.9061826,37.6145866
은평구,3823349556,126.9087903,37.6145959
은평구,3823349557,126.9072684,37.6145859
은평구,3823349563,126.9084297,37.6149081
은평구,3823349567,126.9082291,37.614932
은평구,3823349570,126.9074976,37.6150102
은평구,3823349571,126.9077302,37.6150214
은평구,3823349579,126.907489,37.6151205
은평구,3823349586,126.9088566,37.6152587
은평구,3823349590,126.9077566,37.6153278
은평구,3823349594,126.9070413,37.6154818
은평구,3823349595,126.9075275,37.6155061
은평구,3823349601,126.9059695,37.6156638
은평구,3823349608,126.9066611,37.6157246
은평구,3823349609,126.9082664,37.6157278
은평구,3823349610,126.9059751,37.6157793
은평구,3823349617,126.9070245,37.6158887
은평구,3823349618,126.9080621,37.6158892
은평구,3823349620,126.9061959,37.6159113
은평구,3823349626,126.9064187,37.6160803
은평구,3823349628,126.9037905,37.6161025
은평구,3823349632,126.9034518,37.6162023
은평구,3823349640,126.9032799,37.6163047
은평구,3823349652,126.9071385,37.6166563
은평구,3823349759,126.9041939,37.6168157
은평구,3823349760,126.9045618,37.6169138
은평구,3823349761,126.9038766,37.6169353
은평구,3823349773,126.904075,37.6172778
은평구,3823349778,126.9066042,37.6173488
은평구,3823349780,126.9057762,37.6173883
은평구,3823349783,126.9051146,37.6174772
은평구,3823349791,126.9055884,37.6177144
은평구,3823349800,126.9058688,37.6187798
은평구,3823584982,126.9152192,37.6131314
은평구,3823584983,126.9147578,37.6132931
은평구,3823584988,126.9137942,37.613634
은평구,3823584991,126.9133162,37.613803
은평구,3823584998,126.9106081,37.6140903
은평구,3823585005,126.9120495,37.6142429
은평구,3823585007,126.9117533,37.6143613
은평구,3823585010,126.9114662,37.6144727
은평구,3823585013,126.9170113,37.6145093
은평구,3823585015,126.9110239,37.6146088
은평구,3823585020,126.9116293,37.6146307
은평구,3823585022,126.9138089,37.6146688
은평구,3823585025,126.9105536,37.614786
은평구,3823585028,126.9118265,37.6148217
은평구,3823585030,126.911272,37.6148646
은평구,3823585032,126.9118782,37.6148718
은평구,3823585033,126.9157613,37.6150396
은평구,3823585034,126.9114595,37.6150566
은평구,3823585036,126.9090988,37.615065
은평구,3823585038,126.9101369,37.6151487
은평구,3823585040,126.9122228,37.6152057
은평구,3823585044,126.9111701,37.6154075
은평구,3823585052,126.9093964,37.6155366
은평구,3823585054,126.9176131,37.6155778
은평구,3823585056,126.912197,37.6155948
은평구,3823586258,126.9143854,37.6156213
은평구,3823586260,126.9133943,37.6156219
은평구,3823586261,126.9113747,37.6156272
은평구,3823586263,126.9156442,37.6156622
은평구,3823586266,126.914233,37.6156813
은평구,3823586272,126.9088443,37.615773
은평구,3823586277,126.9114488,37.6158546
은평구,3823586280,126.9151156,37.6158855
은평구,3823586285,126.908486,37.6159226
은평구,3823586286,126.9110563,37.6159238
은평구,3823586288,126.910824,37.6159647
은평구,3823586300,126.9123525,37.6160744
은평구,3823586301,126.9090681,37.616081
은평구,3823586302,126.9164545,37.6160817
은평구,3823586308,126.9139852,37.61619
은평구,3823586312,126.9081806,37.6162398
은평구,3823586313,126.9132932,37.6162513
은평구,3823586314,126.9115649,37.6162521
은평구,3823586318,126.9101904,37.6162637
은평구,3823586322,126.908548,37.6163348
은평구,3823586323,126.9148717,37.6163378
은평구,3823586325,126.9079242,37.6163752
은평구,3823586332,126.9092831,37.6164119
은평구,3823586335,126.9142719,37.6164384
은평구,3823586338,126.9112276,37.616462
은평구,3823586344,126.9173415,37.6165557
은평구,3823586346,126.9109706,37.6165821
은평구,3823586350,126.9107194,37.6166125
은평구,3823586354,126.9102738,37.6166328
은평구,3823586458,126.9174143,37.6166641
은평구,3823586461,126.9081333,37.6167013
은평구,3823586466,126.9093757,37.6167464
은평구,3823586469,126.9146374,37.6167566
은평구,3823586476,126.909064,37.6167968
은평구,3823586483,126.9080899,37.6168399
은평구,3823586484,126.9152482,37.6168405
은평구,3823586485,126.9156992,37.6168463
은평구,3823586486,126.9151901,37.616859
은평구,3823586489,126.914755,37.6168685
은평구,3823586490,126.9125431,37.6168694
은평구,3823586505,126.9068287,37.6169832
은평구,3823586510,126.9171515,37.6170728
은평구,3823586513,126.9141505,37.6170966
은평구,3823586526,126.9122358,37.6171927
은평구,3823586529,126.9075656,37.6172072
은평구,3823586533,126.9193867,37.6172481
은평구,3823586538,126.9150252,37.6172756
은평구,3823586540,126.9161442,37.6172967
은평구,3823586546,126.9069969,37.6173475
은평구,3823586547,126.9116572,37.6173548
은평구,3823586557,126.9137404,37.6174089
은평구,3823586558,126.9109481,37.6174149
은평구,3823586560,126.9159694,37.6174383
은평구,3823586566,126.9075459,37.6175141
은평구,3823586574,126.9103295,37.6174939
은평구,3823586575,126.9079215,37.6175713
은평구,3823586580,126.9150383,37.6175299
은평구,3823586585,126.913314,37.6175575
은평구,3823586589,126.9185778,37.6175792
은평구,3823586591,126.91649,37.6176073
은평구,3823586593,126.9111664,37.6176397
은평구,3823586597,126.9105095,37.617672
은평구,3823586598,126.9166435,37.6176798
은평구,3823586604,126.9197255,37.6177502
은평구,3823586614,126.9114511,37.6178615
은평구,3823586618,126.9171413,37.6178847
은평구,3823586620,126.9107251,37.6178904
은평구,3823586623,126.910127,37.6178961
은평구,3823586626,126.9135939,37.6179094
은평구,3823586628,126.9157731,37.6179176
은평구,3823586630,126.9172818,37.6179261
은평구,3823586633,126.906905,37.617997
은평구,3823586634,126.9112233,37.6180009
은평구,3823586635,126.9122942,37.6180266
은평구,3823586640,126.913705,37.6180695
은평구,3823586641,126.9188979,37.6180688
은평구,3823586644,126.9102812,37.6181427
은평구,3823586646,126.9146201,37.6181546
은평구,3823586648,126.9158794,37.6181604
은평구,3823586650,126.9143294,37.6182264
은평구,3823586657,126.9165048,37.6182722
은평구,3823586659,126.9118997,37.6182779
은평구,3823586664,126.9140049,37.6183065
은평구,3823586665,126.9150785,37.6183082
은평구,3823586668,126.9138893,37.6183351
은평구,3823586673,126.9136869,37.6183851
은평구,3823586681,126.9116626,37.6184307
은평구,3823586682,126.9068781,37.6184336
은평구,3823586685,126.9134231,37.6184502
은평구,3823586687,126.9144066,37.6184583
은평구,3823586688,126.9150977,37.6184616
은평구,3823586691,126.9073088,37.6184909
은평구,3823586693,126.9168742,37.6185134
은평구,3823586705,126.9114024,37.618556
은평구,3823586708,126.9165884,37.618625
은평구,3823586713,126.9101722,37.6186732
은평구,3823586720,126.9144939,37.6187475
은평구,3823586727,126.9152258,37.6188051
은평구,3823586728,126.9141578,37.6188066
은평구,3823586730,126.9160925,37.6188345
은평구,3823586735,126.9152665,37.6188712
은평구,3823586736,126.9108085,37.6189272
은평구,3823586747,126.9185868,37.619144
은평구,3823586752,126.9116927,37.6191685
은평구,3823586757,126.911519,37.6192657
은평구,3823586761,126.9155634,37.619323
은평구,3823586762,126.9180742,37.6193636
은평구,3823586763,126.9146791,37.6193936
은평구,3823586766,126.920223,37.6187836
은평구,3823586769,126.917979,37.6194051
은평구,3823586771,126.9176039,37.6195626
은평구,3823586772,126.9227188,37.6195661
은평구,3823586779,126.9158088,37.6196999
은평구,3823586781,126.914688,37.6197165
은평구,3823586784,126.9171353,37.6197559
은평구,3823586786,126.9139409,37.6197652
은평구,3823586787,126.9115624,37.6197857
은평구,3823586788,126.9188805,37.6198145
은평구,3823586790,126.9154735,37.6198407
은평구,3823586792,126.920714,37.6199267
은평구,3823586793,126.9152345,37.6199345
은평구,3823586794,126.9112723,37.6199441
